,player_name,team_name,against,date,gw,tenGameAverage,points,rebounds,assists,blocks,steals,turnovers,fieldGoalAttempts,freeThrowAttempts,made3PointFGs,doubleDoubles,tripleDoubles,score
27581,frank-kaminsky-19930404,Houston Rockets,Golden State Warriors,2023-03-21T00:00:00Z,43,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27632,mckinley-wright-iv-19981025,Dallas Mavericks,Memphis Grizzlies,2023-03-21T00:00:00Z,43,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27098,jabari-smith-jr-20030513,Houston Rockets,Golden State Warriors,2023-03-21T00:00:00Z,43,31,17,13.2,3.0,3,3,0,0,0,1,1,0,41.2
27449,justin-holiday-19890405,Dallas Mavericks,Memphis Grizzlies,2023-03-21T00:00:00Z,43,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27233,jordan-poole-19990619,Golden State Warriors,Houston Rockets,2023-03-21T00:00:00Z,43,28,5,2.4,12.0,3,3,-4,0,0,1,0,0,22.4
27047,immanuel-quickley-19990617,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,36,19,1.2,4.5,0,3,-4,0,0,2,0,0,25.7
27438,obi-toppin-19980304,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,9,4,1.2,0.0,0,0,0,0,0,0,0,0,5.2
27564,daquan-jeffries-19970830,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27586,derrick-rose-19881004,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27569,jericho-sims-19981020,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27651,josh-minott-20021125,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27486,miles-mcbride-20000908,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27058,jaden-mcdaniels-20000929,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,25,18,4.8,0.0,0,0,-8,0,0,2,0,0,16.8
26995,julius-randle-19941129,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,42,57,4.8,1.5,0,0,-8,0,0,8,0,0,63.3
27114,naz-reid-19990826,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,24,12,2.4,4.5,3,0,-2,0,0,0,0,0,19.9
27015,quentin-grimes-20000508,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,16,3,2.4,3.0,0,0,0,0,0,1,0,0,9.4
27188,josh-hart-19950306,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,27,10,6.0,6.0,3,6,-2,0,0,0,0,0,29.0
27125,rj-barrett-20000614,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,30,13,2.4,4.5,0,0,-8,0,0,2,0,0,13.899999999999999
27128,rudy-gobert-19920626,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,38,16,8.4,4.5,3,3,0,0,0,0,0,0,34.9
27359,jordan-mclaughlin-19960409,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,12,3,2.4,7.5,0,6,-2,0,0,0,0,0,16.9
27624,evan-fournier-19921029,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27556,austin-rivers-19920801,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27231,kyle-anderson-19930920,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,35,10,10.799999999999999,7.5,0,3,-6,0,0,1,0,0,26.299999999999997
27175,jaylen-nowell-19990709,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,17,14,1.2,6.0,3,9,-2,0,0,0,0,0,31.200000000000003
27193,mitchell-robinson-19980401,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,24,0,10.799999999999999,0.0,6,6,-4,0,0,0,0,0,18.799999999999997
27012,mike-conley-19871011,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,26,24,4.8,16.5,3,6,-4,0,0,3,1,0,54.3
27457,nickeil-alexander-walker-19980902,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,16,8,0.0,1.5,0,0,-2,0,0,0,0,0,7.5
27292,isaiah-hartenstein-19980505,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,14,5,9.6,4.5,0,0,-2,0,0,0,0,0,17.1
27031,taurean-prince-19940322,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,15,35,6.0,3.0,0,0,-4,0,0,8,0,0,48.0
27546,nathan-knight-19970920,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27067,jalen-brunson-19960831,New York Knicks,Minnesota Timberwolves,2023-03-20T23:30:00Z,43,41,23,2.4,15.0,0,6,-4,0,0,1,1,0,44.4
27634,wendell-moore-jr-20010918,Minnesota Timberwolves,New York Knicks,2023-03-20T23:30:00Z,43,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27621,george-hill-19860504,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27021,nikola-vucevic-19901024,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,37,21,14.399999999999999,3.0,0,12,-2,0,0,1,1,0,50.4
27599,furkan-korkmaz-19970724,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26998,joel-embiid-19940316,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,59,37,19.2,1.5,9,3,-10,0,0,0,1,0,60.7
27613,james-johnson-19870220,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27317,patrick-beverley-19880712,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,22,6,4.8,3.0,3,3,-2,0,0,2,0,0,19.8
27033,deanthony-melton-19980528,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,22,19,7.199999999999999,1.5,3,12,0,0,0,5,0,0,47.7
27197,myles-turner-19960324,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,36,20,8.4,7.5,0,0,-6,0,0,0,0,0,29.9
27218,coby-white-20000216,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,19,11,3.5999999999999996,3.0,0,0,-2,0,0,1,0,0,16.6
27220,james-harden-19890826,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,50,5,8.4,18.0,3,3,-10,0,0,0,0,0,27.4
27229,buddy-hield-19921217,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,32,20,4.8,1.5,0,0,-4,0,0,4,0,0,26.3
27392,oshae-brissett-19980620,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,13,8,4.8,0.0,0,0,-4,0,0,1,0,0,9.8
27390,danuel-house-jr-19930607,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,6,4,3.5999999999999996,4.5,0,3,-4,0,0,1,0,0,12.1
27386,patrick-williams-20010826,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,23,6,4.8,3.0,3,0,-2,0,0,0,0,0,14.8
27245,p-j-washington-19980823,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,32,10,2.4,4.5,3,6,-2,0,0,1,0,0,24.9
27380,jt-thor-20020826,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,11,5,1.2,0.0,3,0,0,0,0,1,0,0,10.2
27370,paul-reed-19990614,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,14,2,3.5999999999999996,1.5,0,0,0,0,0,0,0,0,7.1
27262,ayo-dosunmu-20000117,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,13,4,2.4,3.0,6,0,0,0,0,0,0,0,15.4
27274,svi-mykhailiuk-19970610,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,6,7,2.4,3.0,0,3,-2,0,0,2,0,0,15.4
27277,bennedict-mathurin-20020619,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,21,18,3.5999999999999996,3.0,0,3,-6,0,0,1,0,0,22.6
27287,jalen-smith-20000316,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,19,10,7.199999999999999,1.5,3,0,0,0,0,0,0,0,21.7
27296,dennis-smith-jr-19971125,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,28,2,6.0,9.0,0,6,-2,0,0,0,0,0,21.0
27300,derrick-jones-jr-19970215,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,7,10,3.5999999999999996,1.5,3,0,-2,0,0,1,0,0,17.1
27331,georges-niang-19930617,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,11,0,2.4,0.0,3,0,-4,0,0,0,0,0,1.4000000000000004
27329,aaron-nesmith-19991016,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,23,4,2.4,3.0,3,3,-6,0,0,0,0,0,9.4
27327,bryce-mcgowens-20021108,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,6,2,0.0,0.0,0,0,-2,0,0,0,0,0,0.0
27588,daniel-theis-19920404,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27420,kai-jones-20010119,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,9,2,3.5999999999999996,0.0,6,0,-2,0,0,0,0,0,9.6
27307,jordan-nwora-19980909,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,25,7,7.199999999999999,3.0,3,0,-2,0,0,2,0,0,20.2
27195,andre-drummond-19930810,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,13,0,3.5999999999999996,0.0,0,0,0,0,0,0,0,0,3.5999999999999996
27521,jalen-mcdaniels-19980131,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,11,0,2.4,0.0,0,0,0,0,0,0,0,0,2.4
27182,t-j-mcconnell-19920325,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,22,8,4.8,12.0,0,6,-6,0,0,1,0,0,25.8
27054,demar-derozan-19890807,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,37,25,9.6,3.0,3,9,-4,0,0,0,0,0,45.6
27039,zach-lavine-19950310,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,41,26,2.4,10.5,3,9,-6,0,0,2,0,0,46.9
27558,mark-williams-20011216,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27542,montrezl-harrell-19940126,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27080,nick-richards-19971129,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,20,14,20.4,1.5,6,0,0,0,0,0,1,0,42.9
27089,andrew-nembhard-20000116,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,21,2,2.4,9.0,0,0,-6,0,0,0,0,0,7.4
27103,kelly-oubre-jr-19951209,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,34,28,3.5999999999999996,0.0,0,12,-6,0,0,3,0,0,40.6
27096,terry-rozier-19940317,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,37,23,1.2,13.5,0,6,-4,0,0,2,0,0,41.7
27518,jaden-springer-20020925,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27109,tyrese-maxey-20001104,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,31,22,6.0,9.0,3,0,-4,0,0,2,0,0,38.0
27112,tobias-harris-19920715,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,24,14,10.799999999999999,1.5,3,3,-6,0,0,2,0,0,28.299999999999997
27513,dalen-terry-20020712,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
27506,javonte-green-19930723,Chicago Bulls,Philadelphia 76ers,2023-03-20T23:00:00Z,43,10,0,1.2,0.0,0,3,0,0,0,0,0,0,4.2
27137,gordon-hayward-19900323,Charlotte Hornets,Indiana Pacers,2023-03-20T23:00:00Z,43,26,22,3.5999999999999996,7.5,0,3,-2,0,0,1,0,0,35.1
27139,isaiah-jackson-20020110,Indiana Pacers,Charlotte Hornets,2023-03-20T23:00:00Z,43,18,12,12.0,0.0,9,3,-2,0,0,0,1,0,35.0
27473,shake-milton-19960926,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,11,2,1.2,4.5,0,0,0,0,0,0,0,0,7.7
27471,dewayne-dedmon-19890812,Philadelphia 76ers,Chicago Bulls,2023-03-20T23:00:00Z,43,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26436,franz-wagner-20010827,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,27,21,9.6,10.5,0,6,-2,0,0,0,0,0,45.1
26535,paolo-banchero-20021112,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,32,21,7.199999999999999,4.5,0,0,-2,0,0,1,0,0,31.700000000000003
26533,wenyen-gabriel-19970326,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,9,6,9.6,1.5,3,0,0,0,0,0,0,0,20.1
26966,max-christie-20030210,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26894,admiral-schofield-19970330,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26427,austin-reaves-19980529,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,24,35,7.199999999999999,9.0,0,0,-6,0,0,1,0,0,46.2
26704,gary-harris-19940914,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,19,9,1.2,0.0,0,3,0,0,0,3,0,0,16.2
26666,rui-hachimura-19980208,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,15,8,6.0,1.5,3,0,0,0,0,0,0,0,18.5
26613,dennis-schroder-19930915,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,27,12,3.5999999999999996,7.5,0,0,-2,0,0,3,0,0,24.1
26831,bol-bol-19991116,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,13,4,2.4,0.0,0,0,-2,0,0,0,0,0,4.4
26687,goga-bitadze-19990720,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,11,3,4.8,1.5,6,3,0,0,0,0,0,0,18.3
26455,anthony-davis-19930311,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,51,15,13.2,1.5,12,6,-10,0,0,0,1,0,38.7
26504,dangelo-russell-19960223,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,35,18,1.2,9.0,6,0,-2,0,0,4,0,0,36.2
26501,cole-anthony-20000515,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,25,17,6.0,4.5,3,3,0,0,0,3,0,0,36.5
26935,michael-carter-williams-19911010,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26822,caleb-houstan-20030109,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,6,0,2.4,0.0,0,0,-2,0,0,0,0,0,0.3999999999999999
26760,jarred-vanderbilt-19990403,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,23,2,12.0,3.0,3,0,-8,0,0,0,0,0,12.0
26886,moritz-wagner-19970426,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26746,malik-beasley-19961126,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,21,3,3.5999999999999996,1.5,0,0,-2,0,0,1,0,0,7.1
26601,troy-brown-jr-19990728,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,19,12,6.0,3.0,0,0,0,0,0,4,0,0,25.0
26909,davon-reed-19950611,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26977,chuma-okeke-19980818,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26395,markelle-fultz-19980529,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,31,12,3.5999999999999996,15.0,0,3,-8,0,0,1,1,0,27.6
26979,lonnie-walker-iv-19981214,Los Angeles Lakers,Orlando Magic,2023-03-20T01:30:00Z,42,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26779,kevon-harris-19970624,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,7,2,2.4,0.0,0,3,0,0,0,0,0,0,7.4
26376,wendell-carter-jr-19990416,Orlando Magic,Los Angeles Lakers,2023-03-20T01:30:00Z,42,30,16,13.2,0.0,0,3,0,0,0,2,1,0,35.2
26537,anfernee-simons-19990608,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,31,16,3.5999999999999996,9.0,3,3,-4,0,0,1,0,0,31.6
26899,keon-johnson-20020310,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26939,jabari-walker-20020730,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26644,matisse-thybulle-19970304,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,23,6,4.8,0.0,0,0,0,0,0,0,0,0,10.8
26673,cam-reddish-19990901,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,25,0,2.4,0.0,6,0,0,0,0,0,0,0,8.4
26567,mason-plumlee-19900305,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,22,7,6.0,0.0,0,0,0,0,0,0,0,0,13.0
26619,robert-covington-19901214,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26924,amir-coffey-19970617,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26868,john-butler-jr-20021204,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26870,bones-hyland-20000914,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26911,ryan-arcidiacono-19940326,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26597,marcus-morris-sr-19890902,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,14,7,4.8,0.0,0,3,-2,0,0,1,0,0,13.8
26884,moussa-diabate-20020121,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26599,drew-eubanks-19970201,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,19,10,9.6,4.5,3,0,-2,0,0,0,0,0,25.1
26522,eric-gordon-19881225,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,20,20,2.4,1.5,3,3,0,0,0,4,0,0,33.9
26531,russell-westbrook-19881112,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,29,9,14.399999999999999,15.0,0,0,-8,0,0,1,1,0,32.4
26484,ivica-zubac-19970318,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,26,14,12.0,3.0,0,3,0,0,0,0,1,0,33.0
26420,jusuf-nurkic-19940823,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,19,23,13.2,7.5,6,0,-4,0,0,2,1,0,48.7
26581,shaedon-sharpe-20030530,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,13,10,1.2,1.5,3,9,0,0,0,2,0,0,26.7
26769,nicolas-batum-19881214,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,15,3,1.2,4.5,0,3,-2,0,0,1,0,0,10.7
26469,trendon-watford-20001109,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,17,12,3.5999999999999996,0.0,0,3,-2,0,0,0,0,0,16.6
26826,nassir-little-20000211,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,18,4,1.2,0.0,3,3,-6,0,0,0,0,0,5.199999999999999
26724,terance-mann-19961018,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,18,4,1.2,6.0,3,3,-2,0,0,0,0,0,15.2
26407,damian-lillard-19900715,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,58,21,8.4,13.5,3,3,-8,0,0,1,0,0,41.9
26766,kevin-knox-ii-19990811,Portland Trail Blazers,LA Clippers,2023-03-20T01:00:00Z,42,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26372,paul-george-19900502,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,42,29,10.799999999999999,6.0,3,12,-4,0,0,3,0,0,59.8
26468,kawhi-leonard-19910629,LA Clippers,Portland Trail Blazers,2023-03-20T01:00:00Z,42,48,24,6.0,3.0,0,6,0,0,0,2,0,0,41.0
26802,grayson-allen-19951008,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,22,2,2.4,0.0,3,0,0,0,0,0,0,0,7.4
26906,thaddeus-young-19880621,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26382,giannis-antetokounmpo-19941206,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,45,22,15.6,15.0,6,0,-6,0,0,1,1,1,55.6
26711,scottie-barnes-20010801,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,32,5,2.4,1.5,0,3,0,0,0,1,0,0,12.9
26732,pat-connaughton-19930106,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,15,8,2.4,3.0,0,0,0,0,0,1,0,0,14.4
26876,meyers-leonard-19920227,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26542,jakob-poeltl-19951015,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,42,20,7.199999999999999,0.0,6,0,-2,0,0,0,0,0,31.200000000000003
26970,lindell-wigginton-19980328,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26584,bobby-portis-19950210,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,25,14,10.799999999999999,1.5,0,0,-2,0,0,2,0,0,26.299999999999997
26965,marjon-beauchamp-20011012,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26789,will-barton-19910106,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,10,0,2.4,3.0,0,0,-2,0,0,0,0,0,3.4000000000000004
26611,chris-boucher-19930111,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,18,5,3.5999999999999996,0.0,0,0,0,0,0,0,0,0,8.6
26481,og-anunoby-19970717,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,24,22,4.8,1.5,3,3,0,0,0,4,0,0,38.3
26438,fred-vanvleet-19940225,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,40,23,4.8,16.5,0,3,-8,0,0,3,1,0,43.3
26840,malachi-flynn-19980510,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26846,christian-koloko-20000620,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26947,wesley-matthews-19861014,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26653,jevon-carter-19950914,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,23,9,1.2,4.5,3,0,0,0,0,3,0,0,20.7
26493,khris-middleton-19910812,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,30,20,9.6,7.5,3,0,-8,0,0,5,0,0,37.1
26459,gary-trent-jr-19990118,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,25,18,3.5999999999999996,0.0,0,3,0,0,0,5,0,0,29.6
26629,jrue-holiday-19900612,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,42,11,0.0,10.5,3,3,-6,0,0,1,0,0,22.5
26444,pascal-siakam-19940402,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,37,13,14.399999999999999,10.5,0,6,-2,0,0,1,1,0,43.9
26680,precious-achiuwa-19990919,Toronto Raptors,Milwaukee Bucks,2023-03-20T00:00:00Z,42,12,5,6.0,4.5,3,0,0,0,0,0,0,0,18.5
26448,brook-lopez-19880401,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,42,26,6.0,3.0,6,3,-2,0,0,1,0,0,43.0
26608,joe-ingles-19871002,Milwaukee Bucks,Toronto Raptors,2023-03-20T00:00:00Z,42,21,6,6.0,7.5,0,3,0,0,0,2,0,0,24.5
26863,boban-marjanovic-19880815,Houston Rockets,New Orleans Pelicans,2023-03-19T23:00:00Z,42,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
26748,dyson-daniels-20030317,New Orleans Pelicans,Houston Rockets,2023-03-19T23:00:00Z,42,11,2,3.5999999999999996,4.5,0,3,0,0,0,0,0,0,13.1
26623,tari-eason-20010510,Houston Rockets,New Orleans Pelicans,2023-03-19T23:00:00Z,42,27,10,6.0,0.0,3,0,-4,0,0,0,0,0,15.0
26820,josh-christopher-20011208,Houston Rockets,New Orleans Pelicans,2023-03-19T23:00:00Z,42,14,4,0.0,0.0,0,0,0,0,0,0,0,0,4.0
26631,kj-martin-jr-20010106,Houston Rockets,New Orleans Pelicans,2023-03-19T23:00:00Z,42,26,8,6.0,0.0,0,0,-2,0,0,2,0,0,14.0
